changedFrames,fingerprint,iterations,medianUs,mode,p95Us,pair,phase_build,phase_coverage,phase_layout,phase_paint,phase_semanticDiff,phase_semanticEncode,phase_semanticTree,phase_semantics,scenario,surface,variant
160,1359462507,160,321,replace-subtree,437,0,59,24,1,8,5,79,33,142,board-16-keyed-true,structured,removal
160,251641503,160,365,one-label,483,0,18,15,0,37,17,5,236,276,board-64-keyed-false,structured,removal
160,251641503,160,902,all-labels,1119,0,55,47,0,38,21,260,247,581,board-64-keyed-false,structured,removal
160,251641503,160,890,reverse,1095,0,56,47,3,38,21,256,241,571,board-64-keyed-false,structured,removal
160,251641503,160,1296,replace-subtree,1564,0,250,48,5,43,23,419,249,746,board-64-keyed-false,structured,removal
160,251641503,160,310,one-label,400,0,78,17,0,37,17,5,121,161,board-64-keyed-true,structured,removal
160,251641503,160,781,all-labels,1040,0,113,47,0,38,20,212,124,407,board-64-keyed-true,structured,removal
160,251641503,160,803,reverse,996,0,84,46,2,39,21,259,122,455,board-64-keyed-true,structured,removal
160,251641503,160,1092,replace-subtree,1364,0,308,47,5,43,21,302,129,506,board-64-keyed-true,structured,removal
160,251641503,160,1329,one-label,1539,0,75,25,0,132,70,7,972,1083,board-256-keyed-false,structured,removal
160,251641503,160,2917,all-labels,3301,0,235,59,0,141,98,1079,1002,2310,board-256-keyed-false,structured,removal
160,251641503,160,2966,reverse,3376,0,244,58,24,144,99,1081,1005,2306,board-256-keyed-false,structured,removal
160,251641503,160,5786,replace-subtree,6510,0,2260,59,26,152,99,1832,1031,3087,board-256-keyed-false,structured,removal
160,251641503,160,1077,one-label,1503,0,314,24,0,132,69,6,481,585,board-256-keyed-true,structured,removal
160,251641503,160,2374,all-labels,2844,0,467,57,0,134,92,828,506,1521,board-256-keyed-true,structured,removal
160,251641503,160,1871,reverse,2318,0,359,58,9,139,80,453,486,1094,board-256-keyed-true,structured,removal
160,251641503,160,4905,replace-subtree,5823,0,2470,58,26,152,98,1272,526,1986,board-256-keyed-true,structured,removal
160,1359462507,160,122,one-label,204,1,6,12,0,6,4,5,60,83,board-16-keyed-false,structured,removal
160,1359462507,160,288,all-labels,398,1,14,24,0,7,5,68,63,162,board-16-keyed-false,structured,removal
160,1359462507,160,290,reverse,388,1,15,24,1,7,5,67,62,162,board-16-keyed-false,structured,removal
160,1359462507,160,384,replace-subtree,511,1,46,25,1,8,5,107,64,207,board-16-keyed-false,structured,removal
160,1359462507,160,110,one-label,148,1,20,13,0,6,4,5,31,55,board-16-keyed-true,structured,removal
160,1359462507,160,251,all-labels,346,1,28,24,0,7,5,55,31,117,board-16-keyed-true,structured,removal
160,1359462507,160,264,reverse,398,1,21,24,0,7,5,74,31,136,board-16-keyed-true,structured,removal
160,1359462507,160,319,replace-subtree,446,1,60,24,1,8,5,78,33,141,board-16-keyed-true,structured,removal
160,251641503,160,369,one-label,468,1,19,16,0,38,18,5,238,280,board-64-keyed-false,structured,removal
160,251641503,160,899,all-labels,1115,1,56,47,0,38,22,260,246,584,board-64-keyed-false,structured,removal
160,251641503,160,906,reverse,1125,1,57,47,3,40,22,260,245,580,board-64-keyed-false,structured,removal
160,251641503,160,1285,replace-subtree,1558,1,247,47,6,44,22,416,253,750,board-64-keyed-false,structured,removal
160,251641503,160,305,one-label,429,1,77,16,0,36,16,4,118,158,board-64-keyed-true,structured,removal
160,251641503,160,793,all-labels,982,1,115,46,0,39,20,214,124,410,board-64-keyed-true,structured,removal
160,251641503,160,807,reverse,995,1,85,46,2,39,21,260,122,459,board-64-keyed-true,structured,removal
160,251641503,160,1085,replace-subtree,1367,1,306,47,5,43,20,302,129,502,board-64-keyed-true,structured,removal
160,251641503,160,1298,one-label,1526,1,74,25,0,130,68,7,947,1052,board-256-keyed-false,structured,removal
160,251641503,160,2908,all-labels,3295,1,237,59,0,140,96,1082,997,2282,board-256-keyed-false,structured,removal
160,251641503,160,2945,reverse,3361,1,240,60,24,140,98,1081,992,2278,board-256-keyed-false,structured,removal
