changedFrames,fingerprint,iterations,medianUs,mode,p95Us,pair,phase_build,phase_coverage,phase_layout,phase_paint,phase_semanticDiff,phase_semanticEncode,phase_semanticTree,phase_semantics,scenario,surface,variant
160,1359462507,160,42,all-labels,45,1,14,0,0,6,0,0,0,0,board-16-keyed-false,terminal,base
160,1359462507,160,43,reverse,50,1,14,0,1,7,0,0,0,0,board-16-keyed-false,terminal,base
160,1359462507,160,103,replace-subtree,118,1,61,0,1,8,0,0,0,0,board-16-keyed-false,terminal,base
160,1359462507,160,47,one-label,51,1,21,0,0,6,0,0,0,0,board-16-keyed-true,terminal,base
160,1359462507,160,57,all-labels,66,1,30,0,0,7,0,0,0,0,board-16-keyed-true,terminal,base
160,1359462507,160,50,reverse,56,1,22,0,0,7,0,0,0,0,board-16-keyed-true,terminal,base
160,1359462507,160,119,replace-subtree,143,1,78,0,1,8,0,0,0,0,board-16-keyed-true,terminal,base
160,251641503,160,77,one-label,97,1,18,0,0,36,0,0,0,0,board-64-keyed-false,terminal,base
160,251641503,160,113,all-labels,132,1,52,0,0,37,0,0,0,0,board-64-keyed-false,terminal,base
160,251641503,160,119,reverse,149,1,53,0,3,38,0,0,0,0,board-64-keyed-false,terminal,base
160,251641503,160,583,replace-subtree,758,1,511,0,7,42,0,0,0,0,board-64-keyed-false,terminal,base
160,251641503,160,141,one-label,156,1,80,0,0,38,0,0,0,0,board-64-keyed-true,terminal,base
160,251641503,160,176,all-labels,210,1,114,0,0,38,0,0,0,0,board-64-keyed-true,terminal,base
160,251641503,160,154,reverse,182,1,86,0,2,39,0,0,0,0,board-64-keyed-true,terminal,base
160,251641503,160,641,replace-subtree,834,1,568,0,7,42,0,0,0,0,board-64-keyed-true,terminal,base
160,251641503,160,245,one-label,280,1,78,0,0,137,0,0,0,0,board-256-keyed-false,terminal,base
160,251641503,160,369,all-labels,459,1,212,0,0,132,0,0,0,0,board-256-keyed-false,terminal,base
160,251641503,160,408,reverse,507,1,218,0,22,134,0,0,0,0,board-256-keyed-false,terminal,base
160,251641503,160,7124,replace-subtree,7689,1,6889,0,39,156,0,0,0,0,board-256-keyed-false,terminal,base
160,251641503,160,464,one-label,632,1,309,0,0,130,0,0,0,0,board-256-keyed-true,terminal,base
160,251641503,160,609,all-labels,845,1,450,0,0,133,0,0,0,0,board-256-keyed-true,terminal,base
160,251641503,160,522,reverse,737,1,343,0,8,135,0,0,0,0,board-256-keyed-true,terminal,base
